SCAFFOLD,AMOUNT,FREQUENCY,SCA_MOL,ID_SCAFFOLD,DATABASE
c1ccc2c(c1)OCCO2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32ab0>,WE2XU,FDA
c1ccc2c(c1)NC1NCCC21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32b20>,ENW65,FDA
O=c1cc[nH]c2ccc(Cc3ccccc3)cc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32b90>,A0IQD,FDA
O=c1ccc2ccccc2[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32c00>,HB5TI,FDA
O=c1cc[nH]c2ccccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32c70>,MOVHX,FDA
O=c1cc[nH]c2nc(N3CCNCC3)ccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32ce0>,EUK6O,FDA
O=c1cc[nH]c2ncccc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32d50>,DVZ4H,FDA
c1ccc2c(c1)NC1C3CC4CCN3C3CC21CC43,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32dc0>,F9VTZ,FDA
c1ccc2c(c1)N=c1sccc1=C(N1CCNCC1)N2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32e30>,A8CH1,FDA
O=c1cc[nH]n1Cc1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32ea0>,Q8SWW,FDA
O=c1ccc(-c2ccccc2)nn1Cc1cccc(-c2ncc(OCC3CCNCC3)cn2)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32f10>,DQUCI,FDA
O=c1ccc2c(CCNC3Cc4ccccc4C3)cccc2[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32f80>,AF5VU,FDA
O=c1ccc2c[nH]c(=Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b32ff0>,F4E86,FDA
O=c1ccc2cc(OC3CCCCO3)ccc2o1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33060>,O2X2Z,FDA
c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b330d0>,AZKXS,FDA
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33140>,33PWB,FDA
O=S1(=O)NCCc2ccsc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b331b0>,UM5PD,FDA
O=S1(=O)N=CNc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33220>,PJ2W0,FDA
O=S1(=O)NC=Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33290>,UZYFA,FDA
O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)c2ccccc2)C1=O,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33300>,PQQOQ,FDA
O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33370>,ED37P,FDA
O=C1NCCc2c(-c3ccccc3)[nH]c3cccc1c23,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b333e0>,7XTVF,FDA
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccccc1)c1ccccc1)CC2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33450>,7U3S9,FDA
O=C1NCNC(=O)C1c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b334c0>,G4HRV,FDA
O=C1NCNc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33530>,Z1VA3,FDA
c1nc(NC2CCC2)c2cc[nH]c2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b335a0>,QYQ8R,FDA
O=C1NCc2cncn2-c2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33610>,69CQF,FDA
c1nc(N2CCCCC2)c2ncnc(N3CCCCC3)c2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33680>,G16N0,FDA
c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b336f0>,EDWH4,FDA
O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33760>,9S5SO,FDA
O=C1Nc2c(cnc3[nH]c(CN4CCOCC4)cc23)CN1c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b337d0>,RZ016,FDA
O=C1Nc2ccccc2C(C#CC2CC2)O1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33840>,CA6HJ,FDA
c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b338b0>,GABE7,FDA
O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33920>,TV6Z6,FDA
O=C1Nc2ccccc2CCC1NCCCc1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33990>,9QMEL,FDA
O=C1Nc2ccccc2Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33a00>,XQE56,FDA
O=C1Nc2ccccc2OC1(c1ccccc1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33a70>,GOCU3,FDA
O=C1Nc2cccnc2N(C(=O)CN2CCNCC2)c2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33ae0>,WIY94,FDA
c1cscn1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33b50>,RO2LR,FDA
O=C1Nc2cccnc2N(C2CC2)c2ncccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33bc0>,WXHPW,FDA
c1csc(COc2cccc3ccccc23)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33c30>,XMZLQ,FDA
O=C1OC(=O)C2C3CCC(O3)C12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33ca0>,MGE4K,FDA
O=C1OC(C2NCCc3cc4c(cc32)OCO4)c2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33d10>,AU7YZ,FDA
O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33d80>,OV33Z,FDA
O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33df0>,PWUS3,FDA
O=C1OCC2C(OC3CCC4OC(c5cccs5)OCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33e60>,47QR7,FDA
c1csc(CCNC2CCc3ccccc3C2)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33ed0>,3R8PE,FDA
O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3CCSC23)c2ccccc2)C1=O,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b33f40>,2EWM0,FDA
O=C1NCCCN1C1CCCO1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34040>,HD29E,FDA
O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b340b0>,8POAC,FDA
O=C1NCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(Oc3cc(-c4nccs4)nc4ccccc34)CC12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34120>,HB9J7,FDA
O=C1COc2ccc(=Nc3cc[nH]c(=Nc4ccccc4)n3)[nH]c2N1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34190>,KHFMM,FDA
O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34200>,TAJDZ,FDA
c1ncncn1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34270>,G64O6,FDA
O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b342e0>,LZRSN,FDA
O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34350>,O276F,FDA
O=C1Cc2ccccc2CCN1CCCNCC1Cc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b343c0>,4PAV9,FDA
O=C1Cc2ccccc2Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34430>,RKAWK,FDA
O=C1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C=NC12CCCC2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b344a0>,KGB8J,FDA
O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34510>,5A4JG,FDA
O=C1N(c2cccnc2)C(=S)N(c2ccccc2)C12CCC2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34580>,QV22H,FDA
c1ncn(Cc2ccc3[nH]ccc3c2)n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b345f0>,7WHAG,FDA
c1ncn(C2CCCO2)n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34660>,2EQY2,FDA
c1nc2cc(Oc3ccc(N=c4[nH]cnc5ccc(N=C6NCCO6)cc45)cc3)ccn2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b346d0>,5R0TL,FDA
O=C1NC(=O)C(c2ccccc2)N1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34740>,529NT,FDA
O=C1NC(Cc2ccc3[nH]ccc3c2)CO1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b347b0>,LFOO4,FDA
O=C1NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC=NCC=NCCSSCC1N=CCCc1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34820>,IX3BJ,FDA
O=C1NC(c2ccccc2)c2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34890>,UD6W7,FDA
c1nc(Sc2cnc[nH]2)c2nc[nH]c2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34900>,59AQ4,FDA
O=C1NC2CCCN1C2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34970>,D7IV2,FDA
O=C1NC2CSCC2N1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b349e0>,0XJ6S,FDA
O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccc2c(c1)OCO2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34a50>,HDLJR,FDA
O=C1NCC(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CC=CCOC2CCCC2O1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34ac0>,V4WU0,FDA
c1nc(NC2CCCNC2)c2cc[nH]c2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34b30>,OZ7ZZ,FDA
O=C1NCC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34ba0>,YS3ZA,FDA
O=C1NCC(COc2ccccc2)O1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34c10>,OFTSN,FDA
O=C1NCC2(CCCCC2)n2c1cc1c[nH]c(=Nc3ccc(N4CCNCC4)cn3)nc12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34c80>,OPSQ8,FDA
O=C1NCCC1CCNC(=O)C1NCC2CC21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34cf0>,0KCUN,FDA
O=C1OCC2C(OC3CCC4OCOCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34d60>,BZPKH,FDA
c1coc(CN=c2[nH]cnc3[nH]cnc23)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34dd0>,IRM71,FDA
c1cnccn1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34e40>,MOP5G,FDA
c1cncc(CN=c2ccc(Cc3c[nH]c4ncccc34)c[nH]2)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34eb0>,1UPGJ,FDA
O=S(=O)(N=c1cccc[nH]1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34f20>,LUATA,FDA
O=S(=O)(N=c1ccnc[nH]1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b34f90>,RBU51,FDA
O=S(=O)(N=c1cco[nH]1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35000>,Y29MS,FDA
O=S(=O)(N=c1cncc[nH]1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35070>,P03V8,FDA
O=S(=O)(N=c1nc(-c2ncccn2)[nH]cc1Oc1ccccc1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b350e0>,QNKQP,FDA
c1ccc2scnc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35150>,3UVGJ,FDA
O=S(=O)(Nc1ccccc1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b351c0>,2WITI,FDA
c1ccc2sccc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35230>,FJ0RL,FDA
O=S(=O)(Nc1ccno1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b352a0>,621SM,FDA
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35310>,U13EY,FDA
c1ccc2sc(SNC3CCCCC3)nc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35380>,3XZPV,FDA
c1ccc2sc(SN3CCOCC3)nc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b353f0>,HE1MI,FDA
O=S(=O)(c1cccnc1)n1cccc1-c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35460>,GSTNI,FDA
c1ccc2oncc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b354d0>,EWYAM,FDA
c1ccc2nn(-c3ccc(C4CCCNC4)cc3)cc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35540>,7S1M7,FDA
O=S1(=O)CCCC(c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)c2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b355b0>,D7IRX,FDA
O=S1(=O)CCCCN1c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35620>,9P62H,FDA
O=S1(=O)CCCc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35690>,NLH5O,FDA
O=S1(=O)CCCc2ccsc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35700>,XQZ36,FDA
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35770>,A66AE,FDA
O=S1(=O)CCN(N=Cc2ccco2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b357e0>,0GOCT,FDA
S=C(Nc1ccccc1)Oc1ccc2ccccc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35850>,8TZEC,FDA
O=S1(=O)NC(C2CC3C=CC2C3)Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b358c0>,91WYA,FDA
c1ccc2nc3ccccc3cc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35930>,EMXU8,FDA
c1ccc2cocc2c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b359a0>,74GLZ,FDA
O=S1(=O)NC(CC2CCCC2)Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35a10>,WD34H,FDA
O=S1(=O)NC(CSCc2ccccc2)=Nc2ccccc21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35a80>,4YHPB,FDA
O=S(=O)(N=c1cccc[nH]1)c1ccc(N=Nc2ccccc2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35af0>,C7NN1,FDA
O=S(=O)(N=c1cc[nH]o1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35b60>,W0OGM,FDA
O=S(=O)(N=c1cc[nH]n1-c1ccccc1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35bd0>,3MGDZ,FDA
O=C1c2cc3ccc(OC4CC(OC5CCCCO5)CCO4)cc3cc2CCC1OC1CC(OC2CC(OC3CCCCO3)CCO2)CCO1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35c40>,IY5QR,FDA
O=C1OCC2C1CC1CCCCC1C2C=Cc1ccc(-c2ccccc2)cn1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35cb0>,WZNV2,FDA
O=C1OCC2Cc3cc4c(cc3C(c3ccccc3)C12)OCO4,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35d20>,ZHB7K,FDA
O=C1OCC2c3c(ccc4c3OCO4)C(SCC13NCCc1c3[nH]c3ccccc13)C1C3NC(Cc4ccccc43)CN21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35d90>,J5O5I,FDA
O=C1OCC2c3c(ccc4c3OCO4)C(SCC13NCCc1ccccc13)C1C3NC(Cc4ccccc43)CN21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35e00>,HO1IQ,FDA
O=C1OCCC=CC=CC(OC2CCCCO2)CC=CCCC=CC=C1COC1CCC(OC(=O)c2ccccc2)CO1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35e70>,HFE8V,FDA
c1cncc(CN2CCC(=C3c4ccccc4CCc4cccnc43)CC2)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35ee0>,CCKG2,FDA
c1cncc(CN2C3CC2CN(c2ccc(-c4cccn5nccc45)cn2)C3)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35f50>,G29O2,FDA
O=C1OCCN1c1ccc(N2CCOCC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b35fc0>,RA8K6,FDA
O=C1c2c([nH]c3ccccc23)CCC1Cn1ccnc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36030>,3UJR5,FDA
c1cncc(C2CCCN2)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b360a0>,I5U2D,FDA
O=C1c2c([nH]c3ccccc23)CCN1Cc1c[nH]cn1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36110>,WXPJP,FDA
O=C1c2cc(=O)ccn2N(C2c3ccccc3CSc3ccccc32)C2COCCN12,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36180>,6IIJG,FDA
c1cncc(-c2ccc3c(c2)[nH]c2ccncc23)c1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b361f0>,5T7E6,FDA
O=S(=O)(N=c1cc[nH]cn1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36260>,JINGF,FDA
O=C1c2cc[nH]c2CCC1CN1CCOCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b362d0>,R8TAK,FDA
O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36340>,EA4KH,FDA
O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b363b0>,KLLLO,FDA
c1cnc2cc3c(cc2n1)C1CNCC3C1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36420>,YLKBA,FDA
O=C1c2ccccc2C(=O)N1Cc1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36490>,QD31G,FDA
c1cnc2cc(NC3=NCCN3)ccc2n1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36500>,12RZO,FDA
O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36570>,ZSDVY,FDA
O=C1c2ccccc2NCN1c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b365e0>,MWZHX,FDA
O=S(=O)(CCc1ccc2[nH]cc(CC3CCCN3)c2c1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36650>,Z2QD6,FDA
O=S(=O)(Cc1ccc2[nH]ccc2c1)N1CCCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b366c0>,N59WV,FDA
O=S(=O)(N=c1[nH]ccs1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36730>,7HR1F,FDA
O=S(=O)(N=c1[nH]ncs1)c1ccccc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b367a0>,OCHTW,FDA
S1SSSSSSS1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36810>,KOFBS,FDA
S=c1[nH]c2ccccc2s1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36880>,V2TOD,FDA
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b368f0>,22799,FDA
c1ccc(CCN2CCC(c3ccccc3)CC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36960>,MZ3P6,FDA
c1ccc(CCCCNCc2ccc(-c3ccccn3)cc2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b369d0>,Q3KFD,FDA
c1ccc(Oc2cccc3ncccc23)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36a40>,FNN3K,FDA
c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36ab0>,SRX1Y,FDA
c1ccc(CCCCc2ccccc2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36b20>,WN7A8,FDA
c1ccc(CCCN2CCC(c3ccccc3)CC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36b90>,H3RO5,FDA
c1ccc(CCCN2CCCCC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36c00>,W0AC4,FDA
c1ccc(CCCN2CCOCC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36c70>,YE6J1,FDA
c1ccc(CCCNCCCc2ccccc2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36ce0>,AOLTI,FDA
c1ccc(Oc2cccc3c2CCC3)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36d50>,BWHX7,FDA
c1ccc(CCCNCc2cccc3ccccc23)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36dc0>,MKI4C,FDA
c1ccc(CCCOCCCN2CCCCC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36e30>,YDBDX,FDA
c1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccccc3)CC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36ea0>,8ZQ3M,FDA
c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,1,0.04302925989672978,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b36f10>,R9IND,FDA
